hs6_2012,hts8_2012
991195,99119533
991195,99119534
991195,99119535
991195,99119536
991195,99119537
991195,99119538
991195,99119539
991195,99119540
991195,99119541
991195,99119542
991195,99119543
991195,99119544
991195,99119545
991195,99119546
991195,99119547
991195,99119548
991195,99119549
991195,99119550
991195,99119551
991195,99119552
991195,99119553
991195,99119554
991195,99119555
991195,99119556
991195,99119557
991195,99119558
991195,99119559
991195,99119560
991195,99119561
991195,99119562
991195,99119563
991195,99119564
991195,99119565
991195,99119566
991195,99119567
991195,99119568
991195,99119569
991195,99119570
991195,99119571
991195,99119572
991195,99119573
991195,99119574
991195,99119575
991195,99119576
991195,99119577
991195,99119578
991195,99119579
991195,99119580
991195,99119581
991195,99119582
991195,99119583
991195,99119584
991195,99119585
991195,99119586
991195,99119587
991195,99119588
991195,99119589
991195,99119590
991195,99119591
991195,99119592
991195,99119593
991195,99119594
991195,99119595
991195,99119596
991195,99119597
991195,99119598
991195,99119599
991196,99119600
991196,99119601
991196,99119602
991196,99119603
991196,99119604
991196,99119605
991196,99119606
991196,99119607
991196,99119608
991196,99119609
991196,99119610
991196,99119611
991196,99119612
991196,99119613
991196,99119614
991196,99119615
991196,99119616
991196,99119617
991196,99119618
991196,99119619
991196,99119620
991196,99119621
991196,99119622
991196,99119623
991196,99119624
991196,99119625
991196,99119626
991196,99119627
991196,99119628
991196,99119629
991196,99119630
991196,99119631
991196,99119632
991196,99119633
991196,99119634
991196,99119635
991196,99119636
991196,99119637
991196,99119638
991196,99119639
991196,99119640
991196,99119641
991196,99119642
991196,99119643
991196,99119644
991196,99119645
991196,99119646
991196,99119647
991196,99119648
991196,99119649
991196,99119650
991196,99119651
991196,99119652
991196,99119653
991196,99119654
991196,99119655
991196,99119656
991196,99119657
991196,99119658
991196,99119659
991196,99119660
991196,99119661
991196,99119662
991196,99119663
991196,99119664
991196,99119665
991196,99119666
991196,99119667
991196,99119668
991196,99119669
991196,99119670
991196,99119671
991196,99119672
991196,99119673
991196,99119674
991196,99119675
991196,99119676
991196,99119677
991196,99119678
991196,99119679
991196,99119680
991196,99119681
991196,99119682
991196,99119683
991196,99119684
991196,99119685
991196,99119686
991196,99119687
991196,99119688
991196,99119689
991196,99119690
991196,99119691
991196,99119692
991196,99119693
991196,99119694
991196,99119695
991196,99119696
991196,99119697
991196,99119698
991196,99119699
991197,99119700
991197,99119701
991197,99119702
991197,99119703
991197,99119704
991197,99119705
991197,99119706
991197,99119707
991197,99119708
991197,99119709
991197,99119710
991197,99119711
991197,99119712
991197,99119713
991197,99119714
991197,99119715
991197,99119716
991197,99119717
991197,99119718
991197,99119719
991197,99119720
991197,99119721
991197,99119722
991197,99119723
991197,99119724
991197,99119725
991197,99119726
991197,99119727
991197,99119728
991197,99119729
991197,99119730
991197,99119731
991197,99119732
991197,99119733
991197,99119734
991197,99119735
991197,99119736
991197,99119737
991197,99119738
991197,99119739
991197,99119740
991197,99119741
991199,99119920
991199,99119940
991202,99120205
991202,99120210
991204,99120401
991204,99120402
991204,99120403
991204,99120410
991204,99120411
991204,99120412
991204,99120413
991204,99120414
991204,99120415
991204,99120416
991204,99120420
991204,99120421
991204,99120422
991204,99120423
991204,99120424
991204,99120430
991204,99120431
991204,99120432
991204,99120433
991204,99120434
991204,99120435
991204,99120436
991204,99120437
991204,99120438
991204,99120439
991204,99120440
991204,99120441
991204,99120442
991204,99120443
991204,99120444
991204,99120445
991204,99120446
991204,99120447
991204,99120448
991204,99120449
991204,99120450
991204,99120451
991204,99120452
991204,99120453
991204,99120454
991204,99120470
991204,99120471
991204,99120472
991204,99120473
991204,99120474
991204,99120475
991204,99120476
991204,99120477
991204,99120478
991204,99120479
991207,99120705
991207,99120711
991207,99120712
991207,99120713
991207,99120714
991207,99120715
991207,99120716
991207,99120717
991207,99120718
991207,99120719
991207,99120720
991207,99120735
991207,99120741
991207,99120742
991207,99120743
991207,99120744
991207,99120745
991207,99120746
991207,99120747
991207,99120748
991207,99120749
991207,99120750
991212,99121205
991212,99121210
991212,99121220
991217,99121705
991217,99121710
991217,99121715
991217,99121720
991217,99121725
991217,99121730
991217,99121735
991217,99121740
991217,99121745
991217,99121750
991217,99121755
991217,99121760
991217,99121765
991217,99121770
991217,99121775
991217,99121780
991217,99121785
991220,99122005
991220,99122011
991220,99122012
991220,99122013
991220,99122014
991220,99122015
991220,99122016
991220,99122017
991220,99122018
991220,99122019
991220,99122020
991220,99122021
991220,99122022
991220,99122023
991220,99122024
991220,99122025
991220,99122026
991220,99122027
991220,99122028
991220,99122029
991220,99122030
991220,99122031
991220,99122032
991220,99122033
991220,99122034
991220,99122035
991220,99122036
991220,99122037
991220,99122038
991220,99122039
991220,99122040
991220,99122041
991220,99122042
991220,99122043
991220,99122044
991220,99122045
991221,99122105
991221,99122111
991221,99122112
991221,99122113
991221,99122114
991221,99122115
991221,99122116
991221,99122117
991221,99122118
991221,99122119
991221,99122120
991224,99122405
991224,99122410
991252,99125205
991252,99125220
991252,99125240
991295,99129501
991295,99129502
991295,99129503
991295,99129504
991295,99129505
991295,99129506
991295,99129507
991295,99129508
991295,99129509
991295,99129510
991295,99129511
991295,99129512
991295,99129513
991295,99129514
991295,99129515
991295,99129516
991295,99129517
991295,99129518
991295,99129519
991295,99129520
991295,99129521
991295,99129522
991295,99129523
991295,99129524
991295,99129525
991295,99129526
991295,99129527
991295,99129528
991295,99129529
991295,99129530
991295,99129531
991295,99129532
991295,99129533
991295,99129534
991295,99129535
991295,99129536
991295,99129537
991295,99129538
991295,99129539
991295,99129540
991295,99129541
991295,99129542
991295,99129543
991295,99129544
991295,99129545
991295,99129546
991295,99129547
991295,99129548
991295,99129549
991295,99129550
991295,99129551
991295,99129552
991295,99129553
991295,99129554
991295,99129555
991295,99129556
991295,99129557
991295,99129558
991295,99129559
991295,99129560
991295,99129561
991295,99129562
991295,99129563
991295,99129564
991295,99129565
991295,99129566
991295,99129567
991295,99129568
991295,99129569
991295,99129570
991295,99129571
991295,99129572
991295,99129573
991295,99129574
991295,99129575
991295,99129576
991295,99129577
991295,99129578
991295,99129579
991295,99129580
991295,99129581
991295,99129582
991295,99129583
991295,99129584
991295,99129585
991295,99129586
991295,99129587
991295,99129588
991295,99129589
991295,99129590
991295,99129591
991295,99129592
991295,99129593
991295,99129594
991295,99129595
991295,99129596
991295,99129597
991295,99129598
991295,99129599
991296,99129600
991296,99129601
991296,99129602
991296,99129603
991296,99129604
991296,99129605
991296,99129606
991296,99129607
991296,99129608
991296,99129609
991296,99129610
991296,99129611
991299,99129920
991299,99129940
991302,99130205
991302,99130220
991302,99130230
991304,99130405
991304,99130410
991304,99130415
991304,99130420
991304,99130425
991304,99130430
991304,99130435
991304,99130440
991304,99130445
991304,99130450
991304,99130455
991304,99130460
991304,99130465
991308,99130805
991308,99130810
991308,99130825
991308,99130830
991312,99131205
991312,99131210
991312,99131220
991324,99132405
991324,99132410
991352,99135205
991352,99135220
991352,99135240
991395,99139501
991395,99139502
991395,99139503
991395,99139504
991395,99139505
991395,99139506
991395,99139507
991395,99139508
991395,99139509
991395,99139510
991395,99139511
991395,99139512
991395,99139513
991395,99139514
991395,99139515
991395,99139516
991395,99139517
991395,99139518
991395,99139519
991395,99139520
991395,99139521
991395,99139522
991395,99139523
991395,99139524
991395,99139525
991395,99139526
991395,99139527
991395,99139528
991395,99139529
991395,99139530
991395,99139531
991395,99139532
991395,99139533
991395,99139534
991395,99139535
991395,99139536
991395,99139537
991395,99139538
991395,99139539
991395,99139540
991395,99139541
991395,99139542
991395,99139543
991395,99139544
991395,99139545
991395,99139546
991395,99139547
991395,99139548
991395,99139549
991395,99139550
991395,99139551
991395,99139552
991395,99139553
991395,99139554
991395,99139555
991395,99139556
991395,99139557
991395,99139558
991395,99139559
991395,99139560
991395,99139561
991395,99139562
991395,99139563
991395,99139564
991395,99139565
991395,99139566
991395,99139567
991395,99139568
991395,99139569
991395,99139570
991395,99139571
991395,99139572
991395,99139573
991395,99139574
991395,99139575
991395,99139576
991395,99139577
991395,99139578
991395,99139579
991395,99139580
991395,99139581
991395,99139582
991395,99139583
991395,99139584
991395,99139585
991395,99139586
991395,99139587
991395,99139588
991395,99139589
991395,99139590
991395,99139591
991395,99139592
991395,99139593
991395,99139594
991395,99139595
991395,99139596
991395,99139597
991395,99139598
991395,99139599
991396,99139600
991396,99139601
991396,99139602
991396,99139603
991396,99139604
991396,99139605
991396,99139606
991396,99139607
991396,99139608
991396,99139609
991396,99139610
991396,99139611
991396,99139612
991396,99139613
991396,99139614
991396,99139615
991396,99139616
991396,99139617
991396,99139618
991396,99139619
991396,99139620
991396,99139621
991396,99139622
991396,99139623
991396,99139624
991396,99139625
991396,99139626
991396,99139627
991396,99139628
991396,99139629
991396,99139630
991396,99139631
991396,99139632
991396,99139633
991396,99139634
991396,99139635
991396,99139636
991396,99139637
991396,99139638
991396,99139639
991396,99139640
991396,99139641
991396,99139642
991396,99139643
991396,99139644
991396,99139645
991396,99139646
991396,99139647
991396,99139648
991396,99139649
991396,99139650
991396,99139651
991396,99139652
