hs6,hts8,n_h8,s_h8_in_h6,w8_main,W6
521011,52101140,3,0.32041166310627556,9869875,30803732
521011,52101160,3,0.6631463681089032,20427383,30803732
521011,52101180,3,0.016441968784821268,506474,30803732
521019,52101910,5,0.8402543196992477,12481320,14854217
521019,52101920,5,0.12184257170876123,1809876,14854217
521019,52101940,5,0.015153137994415996,225088,14854217
521019,52101960,5,0.004672881781651634,69412,14854217
521019,52101980,5,0.018077088815923452,268521,14854217
521021,52102140,3,0.5985013560190228,7938197,13263457
521021,52102160,3,0.37761361913413677,5008462,13263457
521021,52102180,3,0.023885024846840457,316798,13263457
521029,52102910,5,0.2846595653679301,55906,196396
521029,52102920,5,0.266868979001609,52412,196396
521029,52102940,5,0.10865292572150145,21339,196396
521029,52102960,5,0.16945355302551987,33280,196396
521029,52102980,5,0.17036497688343957,33459,196396
521031,52103140,3,0.5457631289220326,4400457,8062943
521031,52103160,3,0.3791420824877467,3057001,8062943
521031,52103180,3,0.07509478859022072,605485,8062943
521032,52103200,1,1,439307,439307
521039,52103920,4,0.445359165873365,1722093,3866751
521039,52103940,4,0.13651848800194272,527883,3866751
521039,52103960,4,0.22687134496118316,877255,3866751
521039,52103980,4,0.1912510011635091,739520,3866751
521041,52104140,3,0.346546402156739,269558,777841
521041,52104160,3,0.38417362931498855,298826,777841
521041,52104180,3,0.26927996852827246,209457,777841
521049,52104910,5,0.048074788165923414,88991,1851095
521049,52104920,5,0.13777034674071292,255026,1851095
521049,52104940,5,0.2892336698008476,535399,1851095
521049,52104960,5,0.2765557683425216,511931,1851095
521049,52104980,5,0.24836542694999447,459748,1851095
521051,52105140,3,0.42981582688786496,1079574,2511713
521051,52105160,3,0.4937538643945387,1240168,2511713
521051,52105180,3,0.07643030871759632,191971,2511713
521059,52105910,5,0.14155070129798628,102838,726510
521059,52105920,5,0.13549022036861158,98435,726510
521059,52105940,5,0.2525939078608691,183512,726510
521059,52105960,5,0.0711332259707368,51679,726510
521059,52105980,5,0.3992319445017963,290046,726510
521111,52111100,1,1,3212125,3212125
521112,52111200,1,1,3867388,3867388
521119,52111900,1,1,5212940,5212940
521120,52112021,3,0.5357495148877174,3672624,6855114
521120,52112022,3,0.14447666369953877,990404,6855114
521120,52112029,3,0.31977382141274385,2192086,6855114
521131,52113100,1,1,5080903,5080903
521132,52113200,1,1,4801324,4801324
521139,52113900,1,1,17203309,17203309
521141,52114100,1,1,1481570,1481570
521142,52114200,1,1,30097798,30097798
521143,52114300,1,1,1758578,1758578
521149,52114900,1,1,15463588,15463588
521151,52115100,1,1,1478276,1478276
521152,52115200,1,1,542325,542325
521159,52115900,1,1,1027089,1027089
521211,52121110,2,0.014158585605713503,5995,423418
521211,52121160,2,0.9858414143942865,417423,423418
521212,52121260,1,1,487824,487824
521213,52121310,2,0.05712034177032365,112713,1973255
521213,52121360,2,0.9428796582296763,1860542,1973255
521214,52121410,2,0.038346970015400036,74627,1946099
521214,52121460,2,0.9616530299846,1871472,1946099
521215,52121510,2,7.023340884036901e-4,1243,1769813
521215,52121560,2,0.9992976659115963,1768570,1769813
521221,52122110,2,0.051705142109521596,78091,1510314
521221,52122160,2,0.9482948578904784,1432223,1510314
521222,52122210,2,0.03626230631453678,24133,665512
521222,52122260,2,0.9637376936854632,641379,665512
521223,52122310,2,0.04913508444051346,151882,3091111
521223,52122360,2,0.9508649155594865,2939229,3091111
521224,52122410,2,0.02471627013769701,124740,5046878
521224,52122460,2,0.9752837298623029,4922138,5046878
521225,52122510,2,0.1344141316305895,228841,1702507
521225,52122560,2,0.8655858683694105,1473666,1702507
530110,53011000,1,1,580485,580485
530121,53012100,1,1,172463,172463
530129,53012900,1,1,28504,28504
530130,53013000,1,1,12266832,12266832
530210,53021000,1,1,31461,31461
530290,53029000,1,1,125973,125973
530310,53031000,1,1,990926,990926
530390,53039000,1,1,1475541,1475541
530500,53050000,1,1,23278028,23278028
530610,53061000,1,1,721580,721580
530620,53062000,1,1,2011219,2011219
530710,53071000,1,1,6288300,6288300
530720,53072000,1,1,3447080,3447080
530810,53081000,1,1,1295346,1295346
530820,53082000,1,1,497195,497195
530890,53089010,2,0.24570998790967422,287162,1168703
530890,53089090,2,0.7542900120903258,881541,1168703
530911,53091100,1,1,20925370,20925370
530919,53091900,1,1,46949327,46949327
530921,53092120,3,0.021880997616292867,198991,9094238
530921,53092130,3,0.10899329883383303,991211,9094238
530921,53092140,3,0.8691257035498741,7904036,9094238
530929,53092920,3,0.014135015150203958,572661,40513646
530929,53092930,3,0.22121674756204365,8962297,40513646
530929,53092940,3,0.7646482372877523,30978688,40513646
531010,53101000,1,1,22008366,22008366
531090,53109000,1,1,7469794,7469794
531100,53110020,4,0.00437585994948255,30442,6956804
531100,53110030,4,0.11562996456418781,804415,6956804
531100,53110040,4,0.7797577738283269,5424622,6956804
531100,53110060,4,0.10023640165800272,697325,6956804
540110,54011000,1,1,30621077,30621077
540120,54012000,1,1,1690200,1690200
540211,54021130,2,0.9786328239341449,160044056,163538410
540211,54021160,2,0.02136717606585511,3494354,163538410
540219,54021930,2,0.9354623354714366,238768356,255241015
540219,54021960,2,0.06453766452856333,16472659,255241015
540220,54022030,2,0.9165062313497234,175825919,191843670
540220,54022060,2,0.08349376865027655,16017751,191843670
540231,54023130,2,0.518590533812987,13031354,25128407
540231,54023160,2,0.48140946618701297,12097053,25128407
540232,54023230,2,0.9751626519509271,148504429,152286830
540232,54023260,2,0.024837348049072925,3782401,152286830
540233,54023330,2,0.7884561630475195,104488487,132522887
540233,54023360,2,0.21154383695248052,28034400,132522887
540234,54023430,2,0.4154701476501422,2206112,5309917
540234,54023460,2,0.5845298523498578,3103805,5309917
540239,54023931,2,0.06620590137777287,121492,1835063
540239,54023961,2,0.9337940986222272,1713571,1835063
540244,54024400,1,1,21416070,21416070
540245,54024510,2,0.0033552150394973597,571419,170307713
540245,54024590,2,0.9966447849605027,169736294,170307713
540246,54024600,1,1,21120101,21120101
540247,54024710,2,0.10742970238649782,4317323,40187424
540247,54024790,2,0.8925702976135022,35870101,40187424
540248,54024800,1,1,8710845,8710845
540249,54024911,2,0.006237750280998532,132342,21216303
540249,54024991,2,0.9937622497190015,21083961,21216303
540251,54025100,1,1,348981,348981
540252,54025210,2,6.679611175244443e-4,655,980596
540252,54025290,2,0.9993320388824756,979941,980596
540259,54025900,1,1,24242727,24242727
540261,54026100,1,1,14026973,14026973
540262,54026200,1,1,19256875,19256875
540269,54026900,1,1,5045250,5045250
540310,54031030,2,0.7060798639248969,6902480,9775778
540310,54031060,2,0.2939201360751032,2873298,9775778
540331,54033100,1,1,3108367,3108367
540332,54033200,1,1,463459,463459
540333,54033300,1,1,2256042,2256042
540339,54033910,2,0.006288338946355545,1673,266048
540339,54033990,2,0.9937116610536445,264375,266048
540341,54034100,1,1,6855503,6855503
540342,54034200,1,1,147119,147119
540349,54034910,2,0.06937044863496414,30169,434897
540349,54034990,2,0.9306295513650359,404728,434897
540411,54041100,1,1,2240649,2240649
540412,54041210,2,0.3488297794059432,1498016,4294404
540412,54041290,2,0.6511702205940568,2796388,4294404
540419,54041910,2,0.1570979960592353,6772480,43109907
540419,54041980,2,0.8429020039407648,36337427,43109907
540490,54049000,1,1,63551876,63551876
540500,54050030,2,0.04629279914351258,96338,2081058
540500,54050060,2,0.9537072008564874,1984720,2081058
540600,54060010,2,0.9037752835289018,27475554,30400869
540600,54060020,2,0.09622471647109825,2925315,30400869
540710,54071000,1,1,45187755,45187755
540720,54072000,1,1,282585133,282585133
540730,54073010,2,0.5880758347000689,346015,588385
540730,54073090,2,0.41192416529993114,242370,588385
540741,54074100,1,1,7363893,7363893
540742,54074200,1,1,18027881,18027881
540743,54074310,2,0.12455286836237822,578290,4642928
540743,54074320,2,0.8754471316376218,4064638,4642928
540744,54074400,1,1,864271,864271
540751,54075100,1,1,12372358,12372358
540752,54075205,2,0.017874929966421493,1235714,69131124
540752,54075220,2,0.9821250700335785,67895410,69131124
540753,54075310,2,0.012729740766560972,494055,38811081
540753,54075320,2,0.987270259233439,38317026,38811081
540754,54075400,1,1,11640321,11640321
540761,54076111,6,0.006522668819410593,890784,136567412
540761,54076119,6,0.0040766533673494525,556738,136567412
540761,54076121,6,0.0016604400470003782,226762,136567412
540761,54076129,6,0.008829178076538494,1205778,136567412
540761,54076191,6,0.0018863065223788528,257608,136567412
540761,54076199,6,0.9770247531673222,133429742,136567412
540769,54076910,5,0.03161202013102021,1223375,38699678
540769,54076920,5,0.3902711025140829,15103366,38699678
540769,54076930,5,0.042392316545889604,1640569,38699678
540769,54076940,5,0.3960634504504146,15327528,38699678
540769,54076990,5,0.13966111035859266,5404840,38699678
540771,54077100,1,1,6795392,6795392
540772,54077200,1,1,9820477,9820477
540773,54077310,2,0.04609310913197054,1807738,39219268
540773,54077320,2,0.9539068908680295,37411530,39219268
540774,54077400,1,1,633291,633291
540781,54078100,1,1,6353806,6353806
540782,54078200,1,1,7366142,7366142
540783,54078300,1,1,7915953,7915953
540784,54078400,1,1,1452119,1452119
540791,54079105,3,0.004163330078125,17053,4096000
540791,54079110,3,0.050755126953125,207893,4096000
540791,54079120,3,0.94508154296875,3871054,4096000
540792,54079205,3,0.058575446525089205,832574,14213703
540792,54079210,3,0.02022301999697053,287444,14213703
540792,54079220,3,0.9212015334779403,13093685,14213703
540793,54079305,4,0.006117058689792147,211289,34540947
540793,54079310,4,0.013717603052400388,473819,34540947
540793,54079315,4,0.0031776777863096804,109760,34540947
540793,54079320,4,0.9769876604714978,33746079,34540947
540794,54079405,3,0.006612701902118226,14198,2147080
540794,54079410,3,0.014879743651843434,31948,2147080
540794,54079420,3,0.9785075544460383,2100934,2147080
540810,54081000,1,1,1095876,1095876
540821,54082100,1,1,5372577,5372577
540822,54082210,2,0.12797848467920883,2165924,16924126
540822,54082290,2,0.8720215153207912,14758202,16924126
540823,54082311,4,0.05742939556603858,96662,1683145
540823,54082319,4,0.07000169325875073,117823,1683145
540823,54082321,4,0.280041232335895,471350,1683145
540823,54082329,4,0.5925276788393157,997310,1683145
540824,54082410,2,0.09350110702968628,244642,2616461
540824,54082490,2,0.9064988929703137,2371819,2616461
540831,54083105,3,0.0022892898023032186,1282,559999
540831,54083110,3,0.03630185053901882,20329,559999
540831,54083120,3,0.961408859658678,538388,559999
540832,54083205,4,0.018040441323513446,157871,8750950
540832,54083210,4,0.06535073334895068,571881,8750950
540832,54083230,4,0.068803044240911,602092,8750950
540832,54083290,4,0.8478057810866249,7419106,8750950
540833,54083305,5,0.004749439437925936,20669,4351882
540833,54083310,5,0.03485940105912798,151704,4351882
540833,54083315,5,0.009858493405841428,42903,4351882
540833,54083330,5,0.02258310312641749,98279,4351882
540833,54083390,5,0.9279495629706872,4038327,4351882
540834,54083405,4,0.003676923322095875,5076,1380502
540834,54083410,4,0.01767472991708813,24400,1380502
540834,54083430,4,0.10555218319133185,145715,1380502
540834,54083490,4,0.8730961635694842,1205311,1380502
550110,55011000,1,1,315326,315326
550120,55012000,1,1,1357851,1357851
550130,55013000,1,1,93435896,93435896
550140,55014000,1,1,1381049,1381049
550190,55019001,1,1,1025531,1025531
550200,55020000,1,1,5017100,5017100
550311,55031100,1,1,36278154,36278154
550319,55031910,2,0.025064535809737092,879947,35107253
550319,55031990,2,0.9749354641902629,34227306,35107253
550320,55032000,1,1,603541689,603541689
550330,55033000,1,1,96453785,96453785
550340,55034000,1,1,28534545,28534545
550390,55039010,2,0.03883595606197145,1132339,29156975
550390,55039090,2,0.9611640439380286,28024636,29156975
550410,55041000,1,1,185715500,185715500
550490,55049000,1,1,10394269,10394269
550510,55051000,1,1,14420483,14420483
550520,55052000,1,1,1953392,1953392
550610,55061000,1,1,385733,385733
550620,55062000,1,1,1899386,1899386
550630,55063000,1,1,15143691,15143691
550690,55069000,1,1,265907,265907
550700,55070000,1,1,571129,571129
550810,55081000,1,1,11903015,11903015
550820,55082000,1,1,55104,55104
550911,55091100,1,1,3974883,3974883
550912,55091200,1,1,4698776,4698776
550921,55092100,1,1,43823450,43823450
550922,55092200,1,1,30795753,30795753
550931,55093100,1,1,9291939,9291939
550932,55093200,1,1,11253598,11253598
550941,55094100,1,1,3459287,3459287
550942,55094200,1,1,6303425,6303425
550951,55095130,2,0.7954814756173401,9937752,12492751
550951,55095160,2,0.20451852438266,2554999,12492751
550952,55095200,1,1,2656446,2656446
550953,55095300,1,1,10897813,10897813
550959,55095900,1,1,1266000,1266000
550961,55096100,1,1,105105,105105
550962,55096200,1,1,347302,347302
550969,55096920,3,0.5540560271453889,633711,1143767
550969,55096940,3,0.08274499963716386,94641,1143767
550969,55096960,3,0.36319897321744726,415415,1143767
550991,55099100,1,1,229120,229120
550992,55099200,1,1,316040,316040
550999,55099920,3,0.008293089465981802,17006,2050623
550999,55099940,3,0.102462519926871,210112,2050623
550999,55099960,3,0.8892443906071472,1823505,2050623
551011,55101100,1,1,56898419,56898419
551012,55101200,1,1,8600798,8600798
551020,55102000,1,1,53535,53535
551030,55103000,1,1,5078552,5078552
551090,55109020,3,0.6418910697955548,2943819,4586166
551090,55109040,3,0.005522913911096982,25329,4586166
551090,55109060,3,0.3525860162933483,1617018,4586166
551110,55111000,1,1,61438706,61438706
551120,55112000,1,1,20252926,20252926
551130,55113000,1,1,1645783,1645783
551211,55121100,1,1,11640788,11640788
551219,55121900,1,1,22916873,22916873
551221,55122100,1,1,2702799,2702799
551229,55122900,1,1,17762844,17762844
551291,55129100,1,1,3945822,3945822
551299,55129900,1,1,14534425,14534425
551311,55131100,1,1,7039444,7039444
551312,55131200,1,1,853213,853213
551313,55131300,1,1,2544895,2544895
551319,55131900,1,1,2961358,2961358
551321,55132100,1,1,14054902,14054902
551323,55132301,1,1,1271823,1271823
551329,55132900,1,1,1161101,1161101
551331,55133100,1,1,1498320,1498320
551339,55133901,1,1,644974,644974
551341,55134100,1,1,6056864,6056864
551349,55134910,3,0.023444497743741695,22091,942268
551349,55134920,3,0.3742714386989689,352664,942268
551349,55134990,3,0.6022840635572895,567513,942268
551411,55141100,1,1,958491,958491
551412,55141200,1,1,4141182,4141182
551419,55141910,2,0.9550269141089052,4639388,4857861
551419,55141990,2,0.04497308589109487,218473,4857861
551421,55142100,1,1,2391620,2391620
551422,55142200,1,1,1936080,1936080
551423,55142300,1,1,2731135,2731135
551429,55142900,1,1,1054906,1054906
551430,55143031,4,0.19466488821552605,644486,3310746
551430,55143032,4,0.012078848694523832,39990,3310746
551430,55143033,4,0.26811117494365316,887648,3310746
551430,55143039,4,0.5251450881462969,1738622,3310746
551441,55144100,1,1,47179,47179
551442,55144200,1,1,81775,81775
551443,55144300,1,1,359284,359284
551449,55144900,1,1,223841,223841
551511,55151100,1,1,7458351,7458351
551512,55151200,1,1,35608242,35608242
551513,55151305,2,0.5493076969815933,8706009,15849057
551513,55151310,2,0.45069230301840674,7143048,15849057
551519,55151900,1,1,6227402,6227402
551521,55152100,1,1,3945740,3945740
551522,55152205,2,0.16253356322097656,101150,622333
551522,55152210,2,0.8374664367790234,521183,622333
551529,55152900,1,1,1255429,1255429
551591,55159100,1,1,1977047,1977047
551599,55159905,3,0.030272698098697957,45940,1517539
551599,55159910,3,0.06145739911791394,93264,1517539
551599,55159990,3,0.90826990278338815,1378335,1517539
551611,55161100,1,1,2232588,2232588
551612,55161200,1,1,9494939,9494939
551613,55161300,1,1,2924828,2924828
